1931;Murga Hilka ;L;2017-2-1;testnevelés;3
1932;Leibrecht Jákim ;F;2017-3-30;informatika;5
1933;Berwanger Magnólia ;L;2016-9-14;földrajz;2
1934;Teveli Dorotea ;L;2017-10-24;fizika;2
1935;Valenta Izor ;F;2016-10-31;testnevelés;4
1936;Baar Domonkos ;F;2017-11-30;informatika;3
1937;Teveli Dorotea ;L;2017-1-15;matematika;2
1938;Pákozdi Piládész ;F;2016-12-20;informatika;2
1939;Tausinger Filip ;F;2017-2-17;testnevelés;4
1940;Pákozdi Piládész ;F;2016-11-18;informatika;5
1941;Delaval Versény ;F;2016-9-18;nyelvtan;3
1942;Pákozdi Piládész ;F;2017-8-3;rajz;5
1943;Ullreich Eliána ;L;2016-4-10;fizika;2
1944;Svrcsek Róza ;L;2016-12-31;angol;2
1945;Stepanik Darnel ;F;2016-9-21;rajz;1
1946;Svrcsek Róza ;L;2017-7-11;kémia;3
1947;Valovits Boriska ;L;2017-9-19;irodalom;3
1948;Svrcsek Róza ;L;2016-6-21;kémia;4
1949;Delaval Versény ;F;2016-7-29;matematika;4
1950;Svrcsek Róza ;L;2016-9-9;informatika;2
1951;Pákozdi Piládész ;F;2017-10-4;testnevelés;3
1952;Leibrecht Jákim ;F;2016-11-3;történelem;2
1953;Bács Ivor ;F;2017-10-8;testnevelés;3
1954;Sáfár Becse ;F;2017-4-14;rajz;3
1955;Murga Hilka ;L;2017-4-22;rajz;1
1956;Litovecz Szaniszló ;F;2017-11-13;történelem;4
1957;Blatniczky Szávitri ;L;2017-5-16;biológia;1
1958;Tausinger Filip ;F;2017-11-23;angol;3
1959;Leschner Triniti ;L;2017-8-6;informatika;5
1960;Valovits Boriska ;L;2017-10-25;rajz;2
1961;Valenta Izor ;F;2016-6-19;informatika;3
1962;Stepanik Darnel ;F;2016-7-8;informatika;1
1963;Sehr Ugocsa ;F;2017-5-8;földrajz;1
1964;Dobrodolszki Délibáb ;L;2016-5-14;fizika;4
1965;Marek Tamina ;L;2017-4-1;történelem;4
1966;Fassl Áhim ;F;2016-7-29;informatika;2
1967;Lónyay Árpádina ;L;2017-5-10;fizika;2
1968;Tüzes Andorás ;F;2016-7-8;irodalom;4
1969;Tausinger Filip ;F;2016-5-18;informatika;1
1970;Hemel Kiliána ;L;2017-12-10;angol;2
1971;Uhercsák Izolda ;L;2016-1-29;kémia;2
1972;Uhercsák Izolda ;L;2016-5-26;testnevelés;1
1973;Sehr Ugocsa ;F;2016-9-16;irodalom;3
1974;Fassl Áhim ;F;2016-1-13;matematika;4
1975;Dobrodolszki Délibáb ;L;2016-12-27;informatika;1
1976;Delaval Versény ;F;2017-7-26;biológia;2
1977;Litovecz Szaniszló ;F;2017-12-21;rajz;2
1978;Baar Domonkos ;F;2017-11-7;irodalom;3
1979;Valovits Boriska ;L;2017-5-17;nyelvtan;3
1980;Geidel Zámor ;F;2017-2-8;informatika;3
1981;Stepanik Darnel ;F;2016-6-2;nyelvtan;3
1982;Berwanger Magnólia ;L;2016-6-29;matematika;5
1983;Litovecz Szaniszló ;F;2017-11-22;angol;3
1984;Geidel Zámor ;F;2016-5-16;angol;1
1985;Ruthart Gvendolin ;L;2016-8-1;matematika;5
1986;Tüzes Andorás ;F;2016-6-17;földrajz;4
1987;Ullreich Eliána ;L;2017-1-11;fizika;1
1988;Marek Tamina ;L;2016-11-20;informatika;1
1989;Valenta Izor ;F;2016-3-12;matematika;2
1990;Fassl Áhim ;F;2017-9-18;történelem;2
1991;Geidel Zámor ;F;2017-10-31;rajz;3
1992;Sáfár Becse ;F;2017-9-28;matematika;3
1993;Baar Domonkos ;F;2016-2-17;informatika;5
1994;Svrcsek Róza ;L;2017-12-3;irodalom;1
1995;Litovecz Szaniszló ;F;2017-7-14;rajz;4
1996;Sehr Ugocsa ;F;2016-3-30;matematika;1
1997;Sáfár Becse ;F;2017-9-15;biológia;2
1998;Lónyay Árpádina ;L;2017-11-8;testnevelés;2
1999;Stepanik Darnel ;F;2016-1-26;irodalom;5
2000;Hemel Kiliána ;L;2017-9-8;testnevelés;5
2001;Leschner Triniti ;L;2017-6-18;irodalom;2
2002;Tausinger Filip ;F;2016-4-7;biológia;1
2003;Tomola Szulita ;L;2016-12-15;informatika;2
2004;Fassl Áhim ;F;2016-11-20;történelem;4
2005;Hemel Kiliána ;L;2016-6-7;rajz;1
2006;Blatniczky Szávitri ;L;2017-5-6;angol;1
2007;Lónyay Árpádina ;L;2017-10-16;nyelvtan;1
2008;Teveli Dorotea ;L;2017-11-24;kémia;5
2009;Sáfár Becse ;F;2016-3-9;matematika;4
2010;Leibrecht Jákim ;F;2016-12-29;nyelvtan;2
2011;Marek Tamina ;L;2017-4-14;nyelvtan;4
2012;Fassl Áhim ;F;2017-8-30;biológia;5
2013;Leschner Triniti ;L;2016-11-10;fizika;1
2014;Ullreich Eliána ;L;2016-12-14;földrajz;5
2015;Valenta Izor ;F;2017-6-4;angol;1
2016;Ullreich Eliána ;L;2017-4-6;rajz;4
2017;Dobrodolszki Délibáb ;L;2017-7-8;történelem;2
2018;Hemel Kiliána ;L;2017-4-5;történelem;4
2019;Leschner Triniti ;L;2016-4-9;matematika;4
2020;Ruthart Gvendolin ;L;2017-1-2;irodalom;2
2021;Tomola Szulita ;L;2017-4-4;biológia;3
2022;Delaval Versény ;F;2017-11-9;nyelvtan;2
2023;Geidel Zámor ;F;2016-8-6;kémia;5
2024;Valenta Izor ;F;2016-8-26;biológia;5
2025;Valenta Izor ;F;2017-2-3;rajz;2
2026;Svrcsek Róza ;L;2017-9-16;fizika;5
2027;Stepanik Darnel ;F;2017-7-8;matematika;1
2028;Uhercsák Izolda ;L;2016-7-12;matematika;2
2029;Sehr Ugocsa ;F;2016-1-11;fizika;2
2030;Pákozdi Piládész ;F;2017-3-8;biológia;5
2031;Sáfár Becse ;F;2016-5-9;földrajz;1
2032;Blatniczky Szávitri ;L;2017-8-7;angol;4
2033;Teveli Dorotea ;L;2017-7-14;testnevelés;5
2034;Litovecz Szaniszló ;F;2017-6-15;történelem;1
2035;Fassl Áhim ;F;2017-5-24;rajz;4
2036;Geidel Zámor ;F;2016-5-8;földrajz;4
2037;Valovits Boriska ;L;2017-4-30;matematika;1
2038;Baar Domonkos ;F;2017-5-19;testnevelés;4
2039;Stahlberger Násfa ;L;2016-10-2;irodalom;3
2040;Delaval Versény ;F;2017-10-5;földrajz;2
2041;Geidel Zámor ;F;2016-6-24;fizika;3
2042;Marek Tamina ;L;2016-8-8;biológia;4
2043;Uhercsák Izolda ;L;2017-10-1;rajz;3
2044;Leschner Triniti ;L;2017-4-25;kémia;5
2045;Marek Tamina ;L;2016-6-1;nyelvtan;1
2046;Lónyay Árpádina ;L;2017-4-24;irodalom;5
2047;Stahlberger Násfa ;L;2016-12-18;informatika;4
2048;Bács Ivor ;F;2016-12-9;fizika;1
2049;Uhercsák Izolda ;L;2017-1-22;rajz;3
2050;Tausinger Filip ;F;2016-4-10;rajz;2
2051;Lónyay Árpádina ;L;2017-6-29;földrajz;4
2052;Berwanger Magnólia ;L;2017-5-1;testnevelés;4
2053;Marek Tamina ;L;2016-5-23;angol;3
2054;Svrcsek Róza ;L;2017-1-8;biológia;3
2055;Stahlberger Násfa ;L;2016-3-13;biológia;3
2056;Tomola Szulita ;L;2017-12-27;biológia;2
2057;Tomola Szulita ;L;2016-10-21;informatika;5
2058;Leschner Triniti ;L;2016-10-26;nyelvtan;3
2059;Marek Tamina ;L;2016-9-17;fizika;1
2060;Murga Hilka ;L;2016-4-2;angol;3
2061;Sehr Ugocsa ;F;2017-3-3;biológia;3
2062;Hemel Kiliána ;L;2016-12-14;történelem;4
2063;Stepanik Darnel ;F;2016-6-25;angol;2
2064;Stepanik Darnel ;F;2016-2-1;történelem;5
2065;Sehr Ugocsa ;F;2016-6-9;irodalom;5
2066;Bács Ivor ;F;2016-5-30;testnevelés;2
2067;Ruthart Gvendolin ;L;2017-8-6;angol;3
2068;Blatniczky Szávitri ;L;2017-6-16;informatika;3
2069;Hemel Kiliána ;L;2016-8-5;nyelvtan;5
2070;Stahlberger Násfa ;L;2016-11-20;földrajz;4
2071;Ruthart Gvendolin ;L;2017-1-24;kémia;4
2072;Fassl Áhim ;F;2017-5-19;történelem;4
2073;Bács Ivor ;F;2017-6-18;informatika;1
2074;Svrcsek Róza ;L;2016-8-30;nyelvtan;2
2075;Fassl Áhim ;F;2017-5-12;földrajz;3
2076;Murga Hilka ;L;2017-7-31;rajz;2
2077;Teveli Dorotea ;L;2017-1-3;földrajz;3
2078;Tausinger Filip ;F;2017-5-27;testnevelés;1
2079;Tüzes Andorás ;F;2016-11-29;angol;3
2080;Sáfár Becse ;F;2016-10-25;nyelvtan;5
2081;Marek Tamina ;L;2017-11-14;angol;3
2082;Sáfár Becse ;F;2016-10-26;rajz;5
2083;Uhercsák Izolda ;L;2016-3-23;testnevelés;1
2084;Leibrecht Jákim ;F;2017-6-16;irodalom;4
2085;Hemel Kiliána ;L;2017-9-5;fizika;2
2086;Bács Ivor ;F;2017-12-22;fizika;3
2087;Bács Ivor ;F;2017-7-25;földrajz;1
2088;Murga Hilka ;L;2016-2-5;rajz;5
2089;Ruthart Gvendolin ;L;2017-10-17;kémia;3
2090;Lónyay Árpádina ;L;2017-8-24;testnevelés;3
2091;Hemel Kiliána ;L;2017-2-5;irodalom;4
2092;Ullreich Eliána ;L;2017-6-25;rajz;1
2093;Leschner Triniti ;L;2017-6-6;angol;5
2094;Geidel Zámor ;F;2016-11-22;informatika;5
2095;Teveli Dorotea ;L;2016-1-17;földrajz;5
2096;Dobrodolszki Délibáb ;L;2016-8-5;informatika;5
2097;Stahlberger Násfa ;L;2016-2-27;angol;3
2098;Teveli Dorotea ;L;2016-11-15;biológia;4
2099;Leibrecht Jákim ;F;2016-3-26;matematika;4
2100;Leibrecht Jákim ;F;2017-12-24;földrajz;5
2101;Pákozdi Piládész ;F;2016-10-1;nyelvtan;5
2102;Hemel Kiliána ;L;2016-1-25;rajz;5
2103;Murga Hilka ;L;2016-9-16;nyelvtan;4
2104;Stahlberger Násfa ;L;2016-3-3;testnevelés;4
2105;Delaval Versény ;F;2017-1-11;testnevelés;2
2106;Geidel Zámor ;F;2017-12-28;matematika;4
2107;Svrcsek Róza ;L;2016-7-26;fizika;1
2108;Svrcsek Róza ;L;2017-9-16;kémia;5
2109;Tomola Szulita ;L;2017-5-14;kémia;5
2110;Leschner Triniti ;L;2016-1-17;történelem;1
2111;Ruthart Gvendolin ;L;2017-3-5;testnevelés;2
2112;Leschner Triniti ;L;2017-2-23;irodalom;1
2113;Litovecz Szaniszló ;F;2017-5-13;biológia;3
2114;Baar Domonkos ;F;2016-6-8;testnevelés;2
2115;Sehr Ugocsa ;F;2016-10-13;testnevelés;3
2116;Tüzes Andorás ;F;2016-3-12;nyelvtan;5
2117;Tausinger Filip ;F;2016-11-30;irodalom;1
2118;Valovits Boriska ;L;2017-2-24;irodalom;4
2119;Fassl Áhim ;F;2016-2-20;informatika;2
2120;Valenta Izor ;F;2016-9-26;informatika;1
2121;Litovecz Szaniszló ;F;2016-5-12;irodalom;1
2122;Valovits Boriska ;L;2016-5-22;fizika;4
2123;Litovecz Szaniszló ;F;2017-10-19;kémia;5
2124;Sáfár Becse ;F;2017-5-7;testnevelés;4
2125;Delaval Versény ;F;2017-6-10;testnevelés;2
2126;Geidel Zámor ;F;2017-7-13;nyelvtan;1
2127;Pákozdi Piládész ;F;2016-6-13;biológia;5
2128;Litovecz Szaniszló ;F;2016-12-13;testnevelés;1
2129;Leschner Triniti ;L;2016-6-29;történelem;2
2130;Uhercsák Izolda ;L;2016-11-4;angol;2
2131;Lónyay Árpádina ;L;2016-3-8;biológia;2
2132;Tausinger Filip ;F;2017-12-19;kémia;2
2133;Svrcsek Róza ;L;2016-10-8;történelem;3
2134;Dobrodolszki Délibáb ;L;2017-12-17;informatika;4
2135;Uhercsák Izolda ;L;2017-4-23;testnevelés;2
2136;Svrcsek Róza ;L;2016-12-26;történelem;4
2137;Svrcsek Róza ;L;2017-5-12;testnevelés;2
2138;Litovecz Szaniszló ;F;2017-10-18;biológia;1
2139;Svrcsek Róza ;L;2017-8-7;biológia;4
2140;Baar Domonkos ;F;2017-10-1;földrajz;3
2141;Sehr Ugocsa ;F;2017-6-1;testnevelés;3
2142;Baar Domonkos ;F;2016-10-25;nyelvtan;4
2143;Valenta Izor ;F;2016-7-14;informatika;4
2144;Murga Hilka ;L;2016-6-30;biológia;5
2145;Blatniczky Szávitri ;L;2016-4-11;nyelvtan;2
2146;Tomola Szulita ;L;2017-6-5;irodalom;2
2147;Berwanger Magnólia ;L;2017-12-12;matematika;2
2148;Tausinger Filip ;F;2017-8-16;földrajz;5
2149;Leibrecht Jákim ;F;2016-11-24;angol;1
2150;Hemel Kiliána ;L;2017-9-16;testnevelés;2
2151;Uhercsák Izolda ;L;2017-10-13;rajz;5
2152;Geidel Zámor ;F;2017-1-24;kémia;4
2153;Tausinger Filip ;F;2017-12-3;földrajz;1
2154;Tüzes Andorás ;F;2017-11-17;informatika;2
2155;Marek Tamina ;L;2016-2-23;irodalom;4
2156;Ruthart Gvendolin ;L;2016-8-29;testnevelés;2
2157;Murga Hilka ;L;2016-10-28;kémia;2
2158;Tausinger Filip ;F;2016-6-26;angol;4
2159;Marek Tamina ;L;2017-10-7;kémia;1
2160;Valenta Izor ;F;2017-9-29;irodalom;3
2161;Ullreich Eliána ;L;2016-10-11;angol;2
2162;Uhercsák Izolda ;L;2016-1-14;kémia;3
2163;Stepanik Darnel ;F;2017-2-16;matematika;1
2164;Berwanger Magnólia ;L;2016-8-16;történelem;2
2165;Svrcsek Róza ;L;2017-11-18;kémia;1
2166;Teveli Dorotea ;L;2016-4-24;informatika;5
2167;Berwanger Magnólia ;L;2016-4-16;matematika;4
2168;Tüzes Andorás ;F;2016-8-25;biológia;5
2169;Teveli Dorotea ;L;2017-9-6;földrajz;3
2170;Berwanger Magnólia ;L;2016-4-26;informatika;5
2171;Sáfár Becse ;F;2016-9-11;történelem;2
2172;Berwanger Magnólia ;L;2016-3-15;rajz;5
2173;Blatniczky Szávitri ;L;2017-6-6;rajz;3
2174;Ruthart Gvendolin ;L;2017-3-22;testnevelés;2
2175;Bács Ivor ;F;2017-2-11;irodalom;2
2176;Berwanger Magnólia ;L;2016-3-2;rajz;1
2177;Stahlberger Násfa ;L;2017-6-14;angol;4
2178;Teveli Dorotea ;L;2017-2-19;angol;1
2179;Uhercsák Izolda ;L;2017-3-4;angol;3
2180;Leibrecht Jákim ;F;2016-12-26;informatika;1
2181;Lónyay Árpádina ;L;2017-8-15;testnevelés;4
2182;Dobrodolszki Délibáb ;L;2016-12-30;biológia;2
2183;Tüzes Andorás ;F;2016-10-21;matematika;1
2184;Sehr Ugocsa ;F;2016-10-24;biológia;5
2185;Stepanik Darnel ;F;2017-10-31;nyelvtan;2
2186;Valenta Izor ;F;2016-3-13;irodalom;1
2187;Leibrecht Jákim ;F;2017-9-14;informatika;3
2188;Lónyay Árpádina ;L;2016-2-2;biológia;5
2189;Baar Domonkos ;F;2016-3-3;biológia;3
2190;Pákozdi Piládész ;F;2017-6-7;fizika;1
2191;Tausinger Filip ;F;2017-10-28;történelem;5
2192;Tomola Szulita ;L;2016-1-30;biológia;3
2193;Marek Tamina ;L;2016-6-11;irodalom;1
2194;Svrcsek Róza ;L;2016-6-20;földrajz;4
2195;Tomola Szulita ;L;2017-6-11;nyelvtan;5
2196;Berwanger Magnólia ;L;2016-11-7;földrajz;5
2197;Tüzes Andorás ;F;2016-4-28;angol;1
2198;Geidel Zámor ;F;2017-10-3;matematika;1
2199;Tüzes Andorás ;F;2017-5-7;angol;1
2200;Svrcsek Róza ;L;2017-11-11;informatika;3
2201;Sehr Ugocsa ;F;2017-11-6;informatika;3
2202;Fassl Áhim ;F;2016-1-14;kémia;4
2203;Litovecz Szaniszló ;F;2016-11-22;angol;5
2204;Tausinger Filip ;F;2016-6-2;fizika;3
2205;Sehr Ugocsa ;F;2016-12-31;rajz;3
2206;Baar Domonkos ;F;2016-3-22;földrajz;3
2207;Berwanger Magnólia ;L;2016-5-3;testnevelés;3
2208;Ullreich Eliána ;L;2016-6-18;történelem;1
2209;Pákozdi Piládész ;F;2017-8-24;nyelvtan;3
2210;Ullreich Eliána ;L;2017-8-4;testnevelés;3
2211;Delaval Versény ;F;2017-5-30;biológia;5
2212;Fassl Áhim ;F;2016-12-6;matematika;2
2213;Tausinger Filip ;F;2016-11-13;földrajz;3
2214;Tüzes Andorás ;F;2017-11-6;irodalom;1
2215;Dobrodolszki Délibáb ;L;2016-11-3;testnevelés;5
2216;Lónyay Árpádina ;L;2016-7-4;informatika;5
2217;Tüzes Andorás ;F;2016-2-5;irodalom;1
2218;Bács Ivor ;F;2017-5-12;biológia;3
2219;Sehr Ugocsa ;F;2017-8-22;rajz;4
2220;Leschner Triniti ;L;2016-4-21;angol;4
2221;Berwanger Magnólia ;L;2017-6-12;fizika;5
2222;Ullreich Eliána ;L;2016-8-4;történelem;2
2223;Uhercsák Izolda ;L;2016-6-11;biológia;1
2224;Ullreich Eliána ;L;2016-2-8;matematika;2
2225;Fassl Áhim ;F;2017-9-24;kémia;2
2226;Murga Hilka ;L;2016-1-20;történelem;2
2227;Fassl Áhim ;F;2017-8-12;informatika;4
2228;Ruthart Gvendolin ;L;2017-2-28;matematika;5
2229;Dobrodolszki Délibáb ;L;2017-6-12;biológia;2
2230;Sehr Ugocsa ;F;2016-4-22;nyelvtan;3
2231;Stepanik Darnel ;F;2016-4-24;matematika;2
2232;Litovecz Szaniszló ;F;2016-9-16;irodalom;5
2233;Sehr Ugocsa ;F;2016-9-13;kémia;2
2234;Geidel Zámor ;F;2016-9-14;földrajz;4
2235;Blatniczky Szávitri ;L;2016-12-23;matematika;3
2236;Ruthart Gvendolin ;L;2016-2-5;irodalom;2
2237;Berwanger Magnólia ;L;2016-11-24;informatika;4
2238;Blatniczky Szávitri ;L;2016-5-20;nyelvtan;4
2239;Dobrodolszki Délibáb ;L;2017-5-25;kémia;3
2240;Valenta Izor ;F;2016-5-6;kémia;4
2241;Bács Ivor ;F;2017-11-3;angol;2
2242;Fassl Áhim ;F;2017-9-15;informatika;4
2243;Tomola Szulita ;L;2017-1-3;informatika;4
2244;Ruthart Gvendolin ;L;2016-8-20;történelem;5
2245;Valenta Izor ;F;2016-7-15;kémia;3
2246;Sehr Ugocsa ;F;2017-1-25;informatika;2
2247;Marek Tamina ;L;2017-12-12;informatika;1
2248;Uhercsák Izolda ;L;2016-4-29;földrajz;2
2249;Delaval Versény ;F;2016-9-25;történelem;4
2250;Bács Ivor ;F;2016-12-6;kémia;4
2251;Blatniczky Szávitri ;L;2016-2-9;kémia;1
2252;Teveli Dorotea ;L;2017-4-24;angol;2
2253;Tüzes Andorás ;F;2016-4-18;irodalom;1
2254;Svrcsek Róza ;L;2016-2-2;fizika;2
2255;Tausinger Filip ;F;2017-6-23;történelem;4
2256;Stahlberger Násfa ;L;2016-6-20;biológia;3
2257;Leschner Triniti ;L;2016-4-26;fizika;5
2258;Valenta Izor ;F;2016-3-25;irodalom;2
2259;Leschner Triniti ;L;2017-11-28;történelem;4
2260;Tausinger Filip ;F;2016-2-10;történelem;2
2261;Berwanger Magnólia ;L;2016-12-18;biológia;1
2262;Svrcsek Róza ;L;2016-10-21;angol;4
2263;Ullreich Eliána ;L;2017-5-15;irodalom;4
2264;Svrcsek Róza ;L;2016-9-20;angol;2
2265;Bács Ivor ;F;2017-2-6;kémia;2
2266;Litovecz Szaniszló ;F;2017-5-22;angol;2
2267;Ruthart Gvendolin ;L;2016-11-16;informatika;4
2268;Ruthart Gvendolin ;L;2017-11-14;angol;5
2269;Pákozdi Piládész ;F;2017-2-27;nyelvtan;2
2270;Valovits Boriska ;L;2017-10-11;nyelvtan;4
2271;Svrcsek Róza ;L;2017-2-5;testnevelés;3
2272;Litovecz Szaniszló ;F;2016-2-27;kémia;1
2273;Valovits Boriska ;L;2017-11-11;nyelvtan;1
2274;Leschner Triniti ;L;2016-7-24;nyelvtan;1
2275;Stahlberger Násfa ;L;2016-4-10;földrajz;1
2276;Ruthart Gvendolin ;L;2017-7-15;angol;5
2277;Bács Ivor ;F;2016-1-2;földrajz;2
2278;Lónyay Árpádina ;L;2016-4-21;matematika;4
2279;Ullreich Eliána ;L;2016-9-24;rajz;3
2280;Svrcsek Róza ;L;2016-12-13;nyelvtan;1
2281;Sáfár Becse ;F;2016-7-5;történelem;4
2282;Marek Tamina ;L;2017-1-28;kémia;3
2283;Tausinger Filip ;F;2016-3-10;angol;4
2284;Berwanger Magnólia ;L;2017-1-20;testnevelés;4
2285;Delaval Versény ;F;2016-2-8;testnevelés;2
2286;Stahlberger Násfa ;L;2016-11-30;angol;3
2287;Fassl Áhim ;F;2016-1-1;biológia;1
2288;Sehr Ugocsa ;F;2017-10-5;nyelvtan;3
2289;Sehr Ugocsa ;F;2017-5-8;matematika;4
2290;Litovecz Szaniszló ;F;2017-5-14;rajz;3
2291;Geidel Zámor ;F;2017-2-13;földrajz;3
2292;Hemel Kiliána ;L;2017-4-30;informatika;4
2293;Tüzes Andorás ;F;2016-12-21;rajz;5
2294;Svrcsek Róza ;L;2017-9-9;fizika;4
2295;Litovecz Szaniszló ;F;2017-8-5;testnevelés;1
2296;Pákozdi Piládész ;F;2017-10-24;történelem;4
2297;Tausinger Filip ;F;2016-8-1;fizika;5
2298;Teveli Dorotea ;L;2016-7-10;rajz;1
2299;Svrcsek Róza ;L;2017-9-29;történelem;3
2300;Marek Tamina ;L;2017-12-5;történelem;4
2301;Blatniczky Szávitri ;L;2016-8-30;angol;5
2302;Valovits Boriska ;L;2016-9-7;történelem;2
2303;Ruthart Gvendolin ;L;2017-8-23;angol;2
2304;Murga Hilka ;L;2016-9-14;angol;2
2305;Lónyay Árpádina ;L;2017-6-1;nyelvtan;1
2306;Valenta Izor ;F;2017-7-30;földrajz;4
2307;Murga Hilka ;L;2016-6-28;rajz;4
2308;Sáfár Becse ;F;2017-12-26;földrajz;2
2309;Geidel Zámor ;F;2017-1-22;földrajz;3
2310;Blatniczky Szávitri ;L;2017-7-2;irodalom;5
2311;Blatniczky Szávitri ;L;2017-4-6;rajz;1
2312;Hemel Kiliána ;L;2016-7-2;testnevelés;5
2313;Ruthart Gvendolin ;L;2016-1-2;rajz;4
2314;Lónyay Árpádina ;L;2017-9-24;kémia;1
2315;Hemel Kiliána ;L;2017-1-29;testnevelés;5
2316;Litovecz Szaniszló ;F;2017-12-20;történelem;3
2317;Teveli Dorotea ;L;2016-2-25;fizika;1
2318;Berwanger Magnólia ;L;2017-12-5;rajz;2
2319;Geidel Zámor ;F;2016-8-15;informatika;2
2320;Teveli Dorotea ;L;2017-8-30;rajz;5
2321;Tomola Szulita ;L;2017-1-12;földrajz;1
2322;Fassl Áhim ;F;2017-10-5;biológia;2
2323;Marek Tamina ;L;2016-6-21;földrajz;4
2324;Hemel Kiliána ;L;2017-3-30;földrajz;4
2325;Ruthart Gvendolin ;L;2016-1-3;földrajz;2
2326;Leschner Triniti ;L;2016-3-15;informatika;1
2327;Tomola Szulita ;L;2016-10-9;angol;2
2328;Dobrodolszki Délibáb ;L;2016-12-1;informatika;2
2329;Marek Tamina ;L;2016-6-14;rajz;4
2330;Tüzes Andorás ;F;2016-6-19;nyelvtan;1
2331;Bács Ivor ;F;2017-5-8;kémia;4
2332;Murga Hilka ;L;2017-12-3;fizika;5
2333;Litovecz Szaniszló ;F;2016-1-20;fizika;3
2334;Ullreich Eliána ;L;2016-7-13;történelem;3
2335;Svrcsek Róza ;L;2016-10-10;angol;5
2336;Delaval Versény ;F;2017-11-24;biológia;2
2337;Litovecz Szaniszló ;F;2016-1-5;fizika;5
2338;Delaval Versény ;F;2017-4-25;irodalom;5
2339;Ruthart Gvendolin ;L;2016-4-14;fizika;5
2340;Ullreich Eliána ;L;2016-8-30;történelem;2
2341;Leibrecht Jákim ;F;2017-7-14;földrajz;1
2342;Marek Tamina ;L;2016-8-4;informatika;5
2343;Sáfár Becse ;F;2017-4-22;fizika;4
2344;Valovits Boriska ;L;2016-9-21;fizika;5
2345;Delaval Versény ;F;2016-1-16;irodalom;3
2346;Leibrecht Jákim ;F;2016-6-29;angol;5
2347;Marek Tamina ;L;2016-7-1;fizika;1
2348;Baar Domonkos ;F;2017-7-4;testnevelés;3
2349;Baar Domonkos ;F;2016-3-6;informatika;4
2350;Ullreich Eliána ;L;2016-3-27;irodalom;2
2351;Leibrecht Jákim ;F;2017-1-24;kémia;2
2352;Bács Ivor ;F;2017-7-19;irodalom;4
2353;Murga Hilka ;L;2016-8-7;történelem;2
2354;Litovecz Szaniszló ;F;2016-6-28;irodalom;3
2355;Leschner Triniti ;L;2016-4-23;fizika;2
2356;Tausinger Filip ;F;2016-9-14;biológia;5
2357;Marek Tamina ;L;2017-7-31;irodalom;4
2358;Uhercsák Izolda ;L;2017-11-24;angol;2
2359;Leibrecht Jákim ;F;2016-10-25;angol;2
2360;Marek Tamina ;L;2017-11-1;rajz;2
2361;Murga Hilka ;L;2016-9-20;földrajz;5
2362;Uhercsák Izolda ;L;2016-7-17;irodalom;2
2363;Pákozdi Piládész ;F;2017-10-11;rajz;3
2364;Dobrodolszki Délibáb ;L;2017-7-5;biológia;5
2365;Valenta Izor ;F;2016-3-3;angol;2
2366;Stahlberger Násfa ;L;2017-4-2;irodalom;4
2367;Ullreich Eliána ;L;2016-1-9;földrajz;1
2368;Stepanik Darnel ;F;2016-10-27;matematika;3
2369;Pákozdi Piládész ;F;2017-1-8;testnevelés;2
2370;Uhercsák Izolda ;L;2017-5-9;matematika;2
2371;Tomola Szulita ;L;2017-7-4;földrajz;4
2372;Svrcsek Róza ;L;2016-6-25;történelem;2
2373;Hemel Kiliána ;L;2017-12-15;rajz;5
2374;Stepanik Darnel ;F;2017-8-10;informatika;3
2375;Leibrecht Jákim ;F;2017-11-5;rajz;5
2376;Stepanik Darnel ;F;2016-9-30;informatika;2
2377;Ullreich Eliána ;L;2017-7-28;angol;1
2378;Uhercsák Izolda ;L;2017-12-28;irodalom;3
2379;Valovits Boriska ;L;2016-4-20;testnevelés;2
2380;Leibrecht Jákim ;F;2016-9-29;kémia;3
2381;Litovecz Szaniszló ;F;2016-2-27;informatika;1
2382;Teveli Dorotea ;L;2016-3-2;irodalom;3
2383;Leibrecht Jákim ;F;2017-9-21;nyelvtan;2
2384;Lónyay Árpádina ;L;2017-10-21;fizika;5
2385;Ruthart Gvendolin ;L;2017-12-9;testnevelés;2
2386;Svrcsek Róza ;L;2016-4-6;fizika;1
2387;Svrcsek Róza ;L;2016-5-28;informatika;2
2388;Svrcsek Róza ;L;2016-7-2;angol;2
2389;Leschner Triniti ;L;2017-1-21;irodalom;4
2390;Litovecz Szaniszló ;F;2016-6-14;nyelvtan;4
2391;Hemel Kiliána ;L;2016-2-18;nyelvtan;4
2392;Leschner Triniti ;L;2016-6-23;matematika;4
2393;Svrcsek Róza ;L;2017-1-19;angol;5
2394;Svrcsek Róza ;L;2016-1-22;földrajz;2
2395;Leibrecht Jákim ;F;2016-3-15;testnevelés;4
2396;Dobrodolszki Délibáb ;L;2017-2-23;irodalom;4
2397;Geidel Zámor ;F;2016-10-18;biológia;1
2398;Murga Hilka ;L;2016-2-4;fizika;1
2399;Litovecz Szaniszló ;F;2016-1-30;matematika;3
2400;Svrcsek Róza ;L;2016-2-6;kémia;1
2401;Ruthart Gvendolin ;L;2017-9-23;fizika;5
2402;Valenta Izor ;F;2016-5-2;matematika;1
2403;Geidel Zámor ;F;2016-6-13;matematika;5
2404;Geidel Zámor ;F;2016-1-16;matematika;5
2405;Bács Ivor ;F;2016-4-12;irodalom;3
